coin,strategy,sl_mult,rr,hold_bars,trades,wins,wr,total_pnl,avg_pnl,pf,max_consec_loss,sharpe
BCH,COMBINED,0.7,1.8,1,1067,447,41.9,-70.61,-0.0662,0.896,17,-0.0415
BCH,COMBINED,0.7,1.8,2,831,342,41.2,-53.9,-0.0649,0.923,11,-0.0327
BCH,COMBINED,0.7,1.8,3,770,304,39.5,-73.53,-0.0955,0.903,11,-0.0438
BCH,COMBINED,0.7,1.8,4,736,285,38.7,-63.73,-0.0866,0.916,14,-0.0381
BCH,COMBINED,0.7,2.0,1,1067,446,41.8,-60.27,-0.0565,0.911,17,-0.0346
BCH,COMBINED,0.7,2.0,2,828,340,41.1,-48.11,-0.0581,0.931,11,-0.0287
BCH,COMBINED,0.7,2.0,3,758,293,38.7,-78.52,-0.1036,0.896,11,-0.0462
BCH,COMBINED,0.7,2.0,4,717,266,37.1,-49.35,-0.0688,0.934,14,-0.0288
BCH,COMBINED,0.7,2.5,1,1067,443,41.5,-62.92,-0.059,0.908,17,-0.0353
BCH,COMBINED,0.7,2.5,2,822,332,40.4,-47.86,-0.0582,0.932,11,-0.0275
BCH,COMBINED,0.7,2.5,3,745,285,38.3,-94.03,-0.1262,0.875,11,-0.0543
BCH,COMBINED,0.7,2.5,4,697,253,36.3,-54.52,-0.0782,0.927,15,-0.0313
BCH,COMBINED,0.8,1.0,1,1092,482,44.1,-101.53,-0.093,0.855,14,-0.0625
BCH,COMBINED,0.8,1.0,2,881,415,47.1,-64.17,-0.0728,0.91,8,-0.0405
BCH,COMBINED,0.8,1.0,3,829,393,47.4,-94.48,-0.114,0.879,8,-0.058
BCH,COMBINED,0.8,1.0,4,799,392,49.1,-58.48,-0.0732,0.925,9,-0.0359
BCH,COMBINED,0.8,1.2,1,1092,469,42.9,-109.7,-0.1005,0.845,17,-0.0652
BCH,COMBINED,0.8,1.2,2,860,382,44.4,-77.26,-0.0898,0.893,8,-0.0475
BCH,COMBINED,0.8,1.2,3,796,352,44.2,-97.46,-0.1224,0.877,8,-0.0587
BCH,COMBINED,0.8,1.2,4,760,348,45.8,-55.24,-0.0727,0.929,8,-0.0334
BCH,COMBINED,0.8,1.5,1,1092,466,42.7,-81.94,-0.075,0.884,17,-0.0462
BCH,COMBINED,0.8,1.5,2,842,367,43.6,-47.19,-0.056,0.934,8,-0.0277
BCH,COMBINED,0.8,1.5,3,773,324,41.9,-84.97,-0.1099,0.893,8,-0.049
BCH,COMBINED,0.8,1.5,4,738,312,42.3,-58.91,-0.0798,0.926,10,-0.0341
BCH,COMBINED,0.8,1.8,1,1092,464,42.5,-66.97,-0.0613,0.906,17,-0.0364
BCH,COMBINED,0.8,1.8,2,836,363,43.4,-18.71,-0.0224,0.974,8,-0.0106
BCH,COMBINED,0.8,1.8,3,756,310,41.0,-65.19,-0.0862,0.917,8,-0.0364
BCH,COMBINED,0.8,1.8,4,710,285,40.1,-39.37,-0.0555,0.95,10,-0.022
BCH,COMBINED,0.8,2.0,1,1092,463,42.4,-67.06,-0.0614,0.906,17,-0.0361
BCH,COMBINED,0.8,2.0,2,834,357,42.8,-38.38,-0.046,0.947,8,-0.0214
BCH,COMBINED,0.8,2.0,3,749,307,41.0,-76.5,-0.1021,0.902,8,-0.0424
BCH,COMBINED,0.8,2.0,4,697,276,39.6,-46.79,-0.0671,0.94,10,-0.026
BCH,COMBINED,0.8,2.5,1,1092,462,42.3,-62.53,-0.0573,0.912,17,-0.033
BCH,COMBINED,0.8,2.5,2,827,356,43.0,2.15,0.0026,1.003,8,0.0012
BCH,COMBINED,0.8,2.5,3,737,300,40.7,-53.96,-0.0732,0.931,8,-0.0287
BCH,COMBINED,0.8,2.5,4,681,274,40.2,30.76,0.0452,1.041,10,0.0163
BCH,COMBINED,0.9,1.0,1,1117,488,43.7,-103.85,-0.093,0.855,17,-0.0606
BCH,COMBINED,0.9,1.0,2,872,407,46.7,-58.56,-0.0672,0.919,8,-0.0353
BCH,COMBINED,0.9,1.0,3,806,379,47.0,-86.09,-0.1068,0.893,8,-0.05
BCH,COMBINED,0.9,1.0,4,774,380,49.1,-50.28,-0.065,0.937,8,-0.0292
BCH,COMBINED,0.9,1.2,1,1117,485,43.4,-75.49,-0.0676,0.895,17,-0.0421
BCH,COMBINED,0.9,1.2,2,855,385,45.0,-49.78,-0.0582,0.932,8,-0.0292
BCH,COMBINED,0.9,1.2,3,783,351,44.8,-79.31,-0.1013,0.902,8,-0.045
BCH,COMBINED,0.9,1.2,4,746,343,46.0,-64.97,-0.0871,0.92,9,-0.037
BCH,COMBINED,0.9,1.5,1,1117,481,43.1,-55.27,-0.0495,0.923,17,-0.0294
BCH,COMBINED,0.9,1.5,2,846,378,44.7,-16.81,-0.0199,0.977,8,-0.0094
BCH,COMBINED,0.9,1.5,3,765,324,42.4,-84.94,-0.111,0.896,8,-0.0461
BCH,COMBINED,0.9,1.5,4,719,304,42.3,-52.32,-0.0728,0.936,10,-0.0285
BCH,COMBINED,0.9,1.8,1,1117,478,42.8,-53.73,-0.0481,0.926,17,-0.0279
BCH,COMBINED,0.9,1.8,2,841,372,44.2,-2.52,-0.003,0.997,8,-0.0013
BCH,COMBINED,0.9,1.8,3,752,319,42.4,-61.66,-0.082,0.923,8,-0.0326
BCH,COMBINED,0.9,1.8,4,698,290,41.5,-48.81,-0.0699,0.939,10,-0.026
BCH,COMBINED,0.9,2.0,1,1117,478,42.8,-48.02,-0.043,0.933,17,-0.0246
BCH,COMBINED,0.9,2.0,2,838,368,43.9,-14.15,-0.0169,0.981,8,-0.0075
BCH,COMBINED,0.9,2.0,3,745,311,41.7,-101.83,-0.1367,0.875,8,-0.0543
BCH,COMBINED,0.9,2.0,4,688,283,41.1,-57.39,-0.0834,0.929,10,-0.0304
BCH,COMBINED,0.9,2.5,1,1117,478,42.8,-61.53,-0.0551,0.915,17,-0.0317
BCH,COMBINED,0.9,2.5,2,830,364,43.9,-6.34,-0.0076,0.991,8,-0.0034
BCH,COMBINED,0.9,2.5,3,731,310,42.4,-58.36,-0.0798,0.926,8,-0.0298
BCH,COMBINED,0.9,2.5,4,670,278,41.5,9.04,0.0135,1.012,10,0.0046
BCH,COMBINED,1.0,1.0,1,1131,499,44.1,-78.38,-0.0693,0.891,18,-0.0436
BCH,COMBINED,1.0,1.0,2,870,402,46.2,-60.37,-0.0694,0.92,8,-0.0346
BCH,COMBINED,1.0,1.0,3,796,377,47.4,-66.84,-0.084,0.918,9,-0.0373
BCH,COMBINED,1.0,1.0,4,756,361,47.8,-89.7,-0.1187,0.894,9,-0.05
BCH,COMBINED,1.0,1.2,1,1131,494,43.7,-57.13,-0.0505,0.921,18,-0.0304
BCH,COMBINED,1.0,1.2,2,857,392,45.7,-33.05,-0.0386,0.956,8,-0.0183
BCH,COMBINED,1.0,1.2,3,779,351,45.1,-74.64,-0.0958,0.909,9,-0.0405
BCH,COMBINED,1.0,1.2,4,738,335,45.4,-79.71,-0.108,0.906,10,-0.043
BCH,COMBINED,1.0,1.5,1,1131,491,43.4,-42.66,-0.0377,0.941,18,-0.0219
BCH,COMBINED,1.0,1.5,2,850,383,45.1,2.11,0.0025,1.003,8,0.0011
BCH,COMBINED,1.0,1.5,3,763,336,44.0,-40.04,-0.0525,0.951,11,-0.0206
BCH,COMBINED,1.0,1.5,4,710,307,43.2,-36.72,-0.0517,0.956,10,-0.019
BCH,COMBINED,1.0,1.8,1,1131,489,43.2,-44.37,-0.0392,0.939,18,-0.0224
BCH,COMBINED,1.0,1.8,2,844,377,44.7,-16.47,-0.0195,0.978,8,-0.0086
BCH,COMBINED,1.0,1.8,3,748,323,43.2,-92.81,-0.1241,0.886,11,-0.0486
BCH,COMBINED,1.0,1.8,4,686,290,42.3,-67.73,-0.0987,0.919,10,-0.0353
BCH,COMBINED,1.0,2.0,1,1131,489,43.2,-47.24,-0.0418,0.935,18,-0.0238
BCH,COMBINED,1.0,2.0,2,839,377,44.9,11.6,0.0138,1.016,8,0.006
BCH,COMBINED,1.0,2.0,3,743,321,43.2,-58.18,-0.0783,0.929,11,-0.0294
BCH,COMBINED,1.0,2.0,4,680,291,42.8,-5.13,-0.0075,0.994,10,-0.0026
BCH,COMBINED,1.0,2.5,1,1131,488,43.1,-51.87,-0.0459,0.929,18,-0.0258
BCH,COMBINED,1.0,2.5,2,835,373,44.7,-8.11,-0.0097,0.989,8,-0.0042
BCH,COMBINED,1.0,2.5,3,734,321,43.7,-42.7,-0.0582,0.946,11,-0.0212
BCH,COMBINED,1.0,2.5,4,661,278,42.1,-35.1,-0.0531,0.956,12,-0.0178
BCH,COMBINED,1.2,1.0,1,1157,509,44.0,-57.22,-0.0495,0.923,13,-0.0294
BCH,COMBINED,1.2,1.0,2,868,405,46.7,-40.45,-0.0466,0.947,9,-0.0215
BCH,COMBINED,1.2,1.0,3,783,372,47.5,-34.48,-0.044,0.958,8,-0.0179
BCH,COMBINED,1.2,1.0,4,733,344,46.9,-69.7,-0.0951,0.919,8,-0.0362
BCH,COMBINED,1.2,1.2,1,1157,506,43.7,-47.84,-0.0413,0.936,13,-0.0239
BCH,COMBINED,1.2,1.2,2,860,395,45.9,-14.93,-0.0174,0.98,9,-0.0077
BCH,COMBINED,1.2,1.2,3,765,357,46.7,-12.91,-0.0169,0.984,8,-0.0065
BCH,COMBINED,1.2,1.2,4,710,318,44.8,-64.06,-0.0902,0.926,10,-0.0323
BCH,COMBINED,1.2,1.5,1,1157,504,43.6,-45.23,-0.0391,0.939,13,-0.0221
BCH,COMBINED,1.2,1.5,2,853,389,45.6,-13.59,-0.0159,0.982,9,-0.0068
BCH,COMBINED,1.2,1.5,3,752,342,45.5,-71.46,-0.095,0.914,8,-0.036
BCH,COMBINED,1.2,1.5,4,687,302,44.0,-73.8,-0.1074,0.915,10,-0.0365
BCH,COMBINED,1.2,1.8,1,1157,504,43.6,-58.18,-0.0503,0.922,13,-0.0285
BCH,COMBINED,1.2,1.8,2,846,384,45.4,-8.63,-0.0102,0.988,9,-0.0044
BCH,COMBINED,1.2,1.8,3,738,336,45.5,-46.91,-0.0636,0.942,8,-0.0233
BCH,COMBINED,1.2,1.8,4,673,295,43.8,-18.71,-0.0278,0.978,10,-0.0091
BCH,COMBINED,1.2,2.0,1,1157,503,43.5,-58.84,-0.0509,0.921,13,-0.0286
BCH,COMBINED,1.2,2.0,2,844,384,45.5,-18.24,-0.0216,0.975,9,-0.0093
BCH,COMBINED,1.2,2.0,3,735,336,45.7,-61.97,-0.0843,0.923,8,-0.0308
BCH,COMBINED,1.2,2.0,4,663,289,43.6,-50.29,-0.0759,0.94,12,-0.0246
BCH,COMBINED,1.2,2.5,1,1157,503,43.5,-59.57,-0.0515,0.92,13,-0.0286
BCH,COMBINED,1.2,2.5,2,843,384,45.6,-14.19,-0.0168,0.981,9,-0.0071
BCH,COMBINED,1.2,2.5,3,729,336,46.1,-12.64,-0.0173,0.984,8,-0.0061
BCH,COMBINED,1.2,2.5,4,652,282,43.3,-55.73,-0.0855,0.932,12,-0.0274
TRX,BTC_FOLLOW,0.5,1.0,1,1458,675,46.3,-100.42,-0.0689,0.733,9,-0.1209
TRX,BTC_FOLLOW,0.5,1.0,2,1270,608,47.9,-73.66,-0.058,0.798,10,-0.0919
TRX,BTC_FOLLOW,0.5,1.0,3,1221,585,47.9,-74.09,-0.0607,0.797,10,-0.0927
TRX,BTC_FOLLOW,0.5,1.0,4,1201,573,47.7,-83.03,-0.0691,0.775,12,-0.1042
TRX,BTC_FOLLOW,0.5,1.2,1,1458,661,45.3,-89.93,-0.0617,0.763,9,-0.1065
TRX,BTC_FOLLOW,0.5,1.2,2,1250,575,46.0,-54.69,-0.0437,0.852,10,-0.0653
TRX,BTC_FOLLOW,0.5,1.2,3,1184,535,45.2,-62.19,-0.0525,0.833,10,-0.0757
TRX,BTC_FOLLOW,0.5,1.2,4,1157,513,44.3,-80.85,-0.0699,0.786,11,-0.1001
TRX,BTC_FOLLOW,0.5,1.5,1,1458,646,44.3,-76.75,-0.0526,0.799,10,-0.0873
TRX,BTC_FOLLOW,0.5,1.5,2,1213,518,42.7,-55.84,-0.046,0.852,10,-0.065
TRX,BTC_FOLLOW,0.5,1.5,3,1141,491,43.0,-36.19,-0.0317,0.903,10,-0.0419
TRX,BTC_FOLLOW,0.5,1.5,4,1101,459,41.7,-58.71,-0.0533,0.845,11,-0.0715
TRX,BTC_FOLLOW,0.5,1.8,1,1458,638,43.8,-67.3,-0.0462,0.824,10,-0.0743
TRX,BTC_FOLLOW,0.5,1.8,2,1198,509,42.5,-31.42,-0.0262,0.916,9,-0.0351
TRX,BTC_FOLLOW,0.5,1.8,3,1109,464,41.8,-21.03,-0.019,0.944,10,-0.024
TRX,BTC_FOLLOW,0.5,1.8,4,1052,409,38.9,-48.28,-0.0459,0.873,15,-0.0571
TRX,BTC_FOLLOW,0.5,2.0,1,1458,634,43.5,-67.27,-0.0461,0.825,10,-0.0735
TRX,BTC_FOLLOW,0.5,2.0,2,1184,485,41.0,-39.13,-0.033,0.896,11,-0.043
TRX,BTC_FOLLOW,0.5,2.0,3,1078,426,39.5,-31.4,-0.0291,0.916,13,-0.0356
TRX,BTC_FOLLOW,0.5,2.0,4,1025,380,37.1,-40.76,-0.0398,0.891,15,-0.0475
TRX,BTC_FOLLOW,0.5,2.5,1,1458,629,43.1,-62.71,-0.043,0.837,10,-0.0665
TRX,BTC_FOLLOW,0.5,2.5,2,1167,459,39.3,-41.27,-0.0354,0.891,11,-0.0444
TRX,BTC_FOLLOW,0.5,2.5,3,1040,387,37.2,-29.19,-0.0281,0.922,13,-0.0323
TRX,BTC_FOLLOW,0.5,2.5,4,978,324,33.1,-42.81,-0.0438,0.887,15,-0.0481
TRX,BTC_FOLLOW,0.6,1.0,1,1524,726,47.6,-99.6,-0.0654,0.758,11,-0.108
TRX,BTC_FOLLOW,0.6,1.0,2,1263,610,48.3,-84.41,-0.0668,0.795,10,-0.0916
TRX,BTC_FOLLOW,0.6,1.0,3,1184,581,49.1,-69.42,-0.0586,0.828,10,-0.0766
TRX,BTC_FOLLOW,0.6,1.0,4,1152,558,48.4,-79.73,-0.0692,0.805,10,-0.0882
TRX,BTC_FOLLOW,0.6,1.2,1,1524,711,46.7,-85.32,-0.056,0.794,11,-0.0892
TRX,BTC_FOLLOW,0.6,1.2,2,1239,578,46.7,-62.75,-0.0506,0.847,10,-0.0663
TRX,BTC_FOLLOW,0.6,1.2,3,1148,545,47.5,-41.83,-0.0364,0.896,12,-0.0445
TRX,BTC_FOLLOW,0.6,1.2,4,1106,516,46.7,-51.59,-0.0467,0.872,11,-0.0572
TRX,BTC_FOLLOW,0.6,1.5,1,1524,700,45.9,-69.31,-0.0455,0.834,11,-0.0694
TRX,BTC_FOLLOW,0.6,1.5,2,1214,547,45.1,-44.42,-0.0366,0.892,10,-0.0448
TRX,BTC_FOLLOW,0.6,1.5,3,1102,489,44.4,-32.87,-0.0298,0.919,12,-0.0341
TRX,BTC_FOLLOW,0.6,1.5,4,1040,438,42.1,-58.76,-0.0565,0.858,13,-0.0629
TRX,BTC_FOLLOW,0.6,1.8,1,1524,693,45.5,-64.42,-0.0423,0.846,11,-0.0627
TRX,BTC_FOLLOW,0.6,1.8,2,1194,521,43.6,-39.19,-0.0328,0.904,11,-0.0387
TRX,BTC_FOLLOW,0.6,1.8,3,1061,448,42.2,-23.64,-0.0223,0.941,14,-0.0246
TRX,BTC_FOLLOW,0.6,1.8,4,1001,402,40.2,-23.4,-0.0234,0.941,13,-0.0248
TRX,BTC_FOLLOW,0.6,2.0,1,1524,692,45.4,-55.93,-0.0367,0.866,11,-0.0531
TRX,BTC_FOLLOW,0.6,2.0,2,1188,510,42.9,-36.02,-0.0303,0.912,11,-0.0351
TRX,BTC_FOLLOW,0.6,2.0,3,1049,429,40.9,-24.93,-0.0238,0.938,14,-0.0255
TRX,BTC_FOLLOW,0.6,2.0,4,982,383,39.0,-14.88,-0.0151,0.963,13,-0.0155
TRX,BTC_FOLLOW,0.6,2.5,1,1524,689,45.2,-61.08,-0.0401,0.854,11,-0.058
TRX,BTC_FOLLOW,0.6,2.5,2,1172,492,42.0,-38.33,-0.0327,0.907,11,-0.0365
TRX,BTC_FOLLOW,0.6,2.5,3,1017,392,38.5,-28.59,-0.0281,0.928,15,-0.0286
TRX,BTC_FOLLOW,0.6,2.5,4,937,328,35.0,-55.01,-0.0587,0.865,14,-0.057
TRX,BTC_FOLLOW,0.7,1.0,1,1595,758,47.5,-89.12,-0.0559,0.799,8,-0.0853
TRX,BTC_FOLLOW,0.7,1.0,2,1271,628,49.4,-64.89,-0.0511,0.85,13,-0.0643
TRX,BTC_FOLLOW,0.7,1.0,3,1172,602,51.4,-30.82,-0.0263,0.927,13,-0.0306
TRX,BTC_FOLLOW,0.7,1.0,4,1121,578,51.6,-50.07,-0.0447,0.883,13,-0.0518
TRX,BTC_FOLLOW,0.7,1.2,1,1595,747,46.8,-75.51,-0.0473,0.83,8,-0.0698
TRX,BTC_FOLLOW,0.7,1.2,2,1249,601,48.1,-39.05,-0.0313,0.91,13,-0.037
TRX,BTC_FOLLOW,0.7,1.2,3,1124,544,48.4,-19.42,-0.0173,0.954,13,-0.0191
TRX,BTC_FOLLOW,0.7,1.2,4,1062,508,47.8,-45.89,-0.0432,0.895,13,-0.0458
TRX,BTC_FOLLOW,0.7,1.5,1,1595,736,46.1,-72.07,-0.0452,0.839,9,-0.065
TRX,BTC_FOLLOW,0.7,1.5,2,1223,562,46.0,-37.03,-0.0303,0.915,15,-0.0342
TRX,BTC_FOLLOW,0.7,1.5,3,1068,486,45.5,-21.66,-0.0203,0.949,16,-0.0208
TRX,BTC_FOLLOW,0.7,1.5,4,1006,449,44.6,-14.16,-0.0141,0.967,16,-0.0136
TRX,BTC_FOLLOW,0.7,1.8,1,1595,732,45.9,-65.73,-0.0412,0.854,9,-0.0575
TRX,BTC_FOLLOW,0.7,1.8,2,1206,536,44.4,-41.42,-0.0343,0.906,15,-0.0373
TRX,BTC_FOLLOW,0.7,1.8,3,1040,446,42.9,-39.1,-0.0376,0.909,16,-0.038
TRX,BTC_FOLLOW,0.7,1.8,4,969,403,41.6,-21.6,-0.0223,0.95,16,-0.0209
TRX,BTC_FOLLOW,0.7,2.0,1,1595,731,45.8,-64.4,-0.0404,0.857,9,-0.0557
TRX,BTC_FOLLOW,0.7,2.0,2,1194,529,44.3,-36.99,-0.031,0.915,15,-0.0332
TRX,BTC_FOLLOW,0.7,2.0,3,1031,432,41.9,-31.68,-0.0307,0.926,16,-0.0299
TRX,BTC_FOLLOW,0.7,2.0,4,954,384,40.3,-24.31,-0.0255,0.944,16,-0.0232
TRX,BTC_FOLLOW,0.7,2.5,1,1595,730,45.8,-64.48,-0.0404,0.856,9,-0.0559
TRX,BTC_FOLLOW,0.7,2.5,2,1188,521,43.9,-27.77,-0.0234,0.936,15,-0.0241
TRX,BTC_FOLLOW,0.7,2.5,3,1004,399,39.7,-43.0,-0.0428,0.901,15,-0.0397
TRX,BTC_FOLLOW,0.7,2.5,4,921,349,37.9,-29.06,-0.0316,0.933,13,-0.0268
TRX,BTC_FOLLOW,0.8,1.0,1,1646,784,47.6,-90.31,-0.0549,0.809,8,-0.0791
TRX,BTC_FOLLOW,0.8,1.0,2,1260,621,49.3,-70.82,-0.0562,0.846,10,-0.0646
TRX,BTC_FOLLOW,0.8,1.0,3,1136,562,49.5,-50.47,-0.0444,0.889,10,-0.0477
TRX,BTC_FOLLOW,0.8,1.0,4,1059,537,50.7,-52.71,-0.0498,0.882,10,-0.0513
TRX,BTC_FOLLOW,0.8,1.2,1,1646,772,46.9,-85.58,-0.052,0.82,8,-0.0732
TRX,BTC_FOLLOW,0.8,1.2,2,1245,602,48.4,-46.44,-0.0373,0.898,10,-0.0411
TRX,BTC_FOLLOW,0.8,1.2,3,1097,525,47.9,-18.32,-0.0167,0.959,10,-0.0167
TRX,BTC_FOLLOW,0.8,1.2,4,1019,495,48.6,-18.56,-0.0182,0.958,10,-0.0173
TRX,BTC_FOLLOW,0.8,1.5,1,1646,765,46.5,-73.05,-0.0444,0.847,9,-0.0601
TRX,BTC_FOLLOW,0.8,1.5,2,1226,571,46.6,-38.81,-0.0317,0.916,12,-0.0332
TRX,BTC_FOLLOW,0.8,1.5,3,1051,473,45.0,-34.13,-0.0325,0.924,15,-0.0317
TRX,BTC_FOLLOW,0.8,1.5,4,974,441,45.3,-6.78,-0.007,0.985,12,-0.0063
TRX,BTC_FOLLOW,0.8,1.8,1,1646,763,46.4,-73.54,-0.0447,0.846,9,-0.0594
TRX,BTC_FOLLOW,0.8,1.8,2,1209,553,45.7,-42.42,-0.0351,0.907,12,-0.036
TRX,BTC_FOLLOW,0.8,1.8,3,1021,439,43.0,-46.53,-0.0456,0.897,15,-0.0422
TRX,BTC_FOLLOW,0.8,1.8,4,936,389,41.6,-44.86,-0.0479,0.9,13,-0.0416
TRX,BTC_FOLLOW,0.8,2.0,1,1646,762,46.3,-75.66,-0.046,0.841,9,-0.0618
TRX,BTC_FOLLOW,0.8,2.0,2,1203,544,45.2,-43.84,-0.0364,0.904,12,-0.0368
TRX,BTC_FOLLOW,0.8,2.0,3,1011,431,42.6,-37.02,-0.0366,0.918,15,-0.0332
TRX,BTC_FOLLOW,0.8,2.0,4,918,374,40.7,-44.02,-0.0479,0.902,13,-0.0405
TRX,BTC_FOLLOW,0.8,2.5,1,1646,762,46.3,-72.73,-0.0442,0.848,9,-0.0584
TRX,BTC_FOLLOW,0.8,2.5,2,1198,546,45.6,-15.07,-0.0126,0.967,12,-0.0121
TRX,BTC_FOLLOW,0.8,2.5,3,997,420,42.1,-19.32,-0.0194,0.957,15,-0.0164
TRX,BTC_FOLLOW,0.8,2.5,4,896,348,38.8,-24.25,-0.0271,0.946,13,-0.021
TRX,BTC_FOLLOW,0.9,1.0,1,1678,799,47.6,-111.44,-0.0664,0.781,9,-0.0897
TRX,BTC_FOLLOW,0.9,1.0,2,1253,610,48.7,-94.88,-0.0757,0.808,14,-0.0809
TRX,BTC_FOLLOW,0.9,1.0,3,1106,546,49.4,-69.68,-0.063,0.855,10,-0.062
TRX,BTC_FOLLOW,0.9,1.0,4,1026,516,50.3,-47.97,-0.0468,0.896,11,-0.0439
TRX,BTC_FOLLOW,0.9,1.2,1,1678,790,47.1,-106.58,-0.0635,0.791,9,-0.0838
TRX,BTC_FOLLOW,0.9,1.2,2,1238,591,47.7,-72.04,-0.0582,0.852,14,-0.06
TRX,BTC_FOLLOW,0.9,1.2,3,1065,506,47.5,-52.07,-0.0489,0.89,10,-0.0467
TRX,BTC_FOLLOW,0.9,1.2,4,978,463,47.3,-46.72,-0.0478,0.899,11,-0.0432
TRX,BTC_FOLLOW,0.9,1.5,1,1678,787,46.9,-101.29,-0.0604,0.802,9,-0.0775
TRX,BTC_FOLLOW,0.9,1.5,2,1216,563,46.3,-70.7,-0.0581,0.855,14,-0.058
TRX,BTC_FOLLOW,0.9,1.5,3,1030,465,45.1,-60.78,-0.059,0.872,10,-0.0534
TRX,BTC_FOLLOW,0.9,1.5,4,941,416,44.2,-36.44,-0.0387,0.921,11,-0.0327
TRX,BTC_FOLLOW,0.9,1.8,1,1678,786,46.8,-101.54,-0.0605,0.801,9,-0.0778
TRX,BTC_FOLLOW,0.9,1.8,2,1208,552,45.7,-70.34,-0.0582,0.856,14,-0.0566
TRX,BTC_FOLLOW,0.9,1.8,3,1007,444,44.1,-57.76,-0.0574,0.877,10,-0.0502
TRX,BTC_FOLLOW,0.9,1.8,4,908,386,42.5,-44.52,-0.049,0.903,11,-0.04
TRX,BTC_FOLLOW,0.9,2.0,1,1678,786,46.8,-101.51,-0.0605,0.801,9,-0.0772
TRX,BTC_FOLLOW,0.9,2.0,2,1207,552,45.7,-64.36,-0.0533,0.868,14,-0.051
TRX,BTC_FOLLOW,0.9,2.0,3,1000,436,43.6,-67.14,-0.0671,0.859,10,-0.057
TRX,BTC_FOLLOW,0.9,2.0,4,895,368,41.1,-52.35,-0.0585,0.887,11,-0.046
TRX,BTC_FOLLOW,0.9,2.5,1,1678,786,46.8,-99.22,-0.0591,0.806,9,-0.0749
TRX,BTC_FOLLOW,0.9,2.5,2,1204,553,45.9,-38.78,-0.0322,0.92,14,-0.0294
TRX,BTC_FOLLOW,0.9,2.5,3,994,431,43.4,-58.23,-0.0586,0.877,11,-0.048
TRX,BTC_FOLLOW,0.9,2.5,4,882,356,40.4,-33.19,-0.0376,0.927,12,-0.0279
TRX,BTC_FOLLOW,1.0,1.0,1,1710,811,47.4,-118.77,-0.0695,0.776,9,-0.0899
TRX,BTC_FOLLOW,1.0,1.0,2,1260,627,49.8,-65.57,-0.052,0.865,9,-0.0535
TRX,BTC_FOLLOW,1.0,1.0,3,1080,527,48.8,-86.95,-0.0805,0.822,11,-0.0785
TRX,BTC_FOLLOW,1.0,1.0,4,981,494,50.4,-28.73,-0.0293,0.937,11,-0.0257
TRX,BTC_FOLLOW,1.0,1.2,1,1710,805,47.1,-107.3,-0.0627,0.799,9,-0.0788
TRX,BTC_FOLLOW,1.0,1.2,2,1246,606,48.6,-52.9,-0.0425,0.892,8,-0.0422
TRX,BTC_FOLLOW,1.0,1.2,3,1055,496,47.0,-79.06,-0.0749,0.839,11,-0.07
TRX,BTC_FOLLOW,1.0,1.2,4,950,462,48.6,-8.82,-0.0093,0.981,11,-0.0078
TRX,BTC_FOLLOW,1.0,1.5,1,1710,802,46.9,-110.34,-0.0645,0.793,9,-0.0807
TRX,BTC_FOLLOW,1.0,1.5,2,1230,586,47.6,-48.6,-0.0395,0.9,8,-0.0383
TRX,BTC_FOLLOW,1.0,1.5,3,1023,459,44.9,-87.89,-0.0859,0.82,11,-0.0765
TRX,BTC_FOLLOW,1.0,1.5,4,911,407,44.7,-52.83,-0.058,0.888,11,-0.0467
TRX,BTC_FOLLOW,1.0,1.8,1,1710,802,46.9,-110.19,-0.0644,0.793,9,-0.0799
TRX,BTC_FOLLOW,1.0,1.8,2,1225,579,47.3,-53.36,-0.0436,0.891,8,-0.0412
TRX,BTC_FOLLOW,1.0,1.8,3,1010,445,44.1,-79.51,-0.0787,0.838,12,-0.0667
TRX,BTC_FOLLOW,1.0,1.8,4,887,373,42.1,-68.56,-0.0773,0.856,11,-0.0611
TRX,BTC_FOLLOW,1.0,2.0,1,1710,802,46.9,-106.72,-0.0624,0.8,9,-0.0768
TRX,BTC_FOLLOW,1.0,2.0,2,1222,577,47.2,-41.12,-0.0337,0.916,8,-0.031
TRX,BTC_FOLLOW,1.0,2.0,3,1006,446,44.3,-64.31,-0.0639,0.868,11,-0.0524
TRX,BTC_FOLLOW,1.0,2.0,4,878,369,42.0,-50.95,-0.058,0.892,11,-0.0443
TRX,BTC_FOLLOW,1.0,2.5,1,1710,802,46.9,-104.32,-0.061,0.804,9,-0.0744
TRX,BTC_FOLLOW,1.0,2.5,2,1222,576,47.1,-27.72,-0.0227,0.943,8,-0.0201
TRX,BTC_FOLLOW,1.0,2.5,3,997,435,43.6,-69.61,-0.0698,0.858,11,-0.0555
TRX,BTC_FOLLOW,1.0,2.5,4,870,362,41.6,-24.17,-0.0278,0.948,11,-0.0199
TRX,BTC_FOLLOW,1.2,1.0,1,1771,833,47.0,-114.75,-0.0648,0.794,10,-0.08
TRX,BTC_FOLLOW,1.2,1.0,2,1283,632,49.3,-69.15,-0.0539,0.868,11,-0.0514
TRX,BTC_FOLLOW,1.2,1.0,3,1067,533,50.0,-50.6,-0.0474,0.9,10,-0.041
TRX,BTC_FOLLOW,1.2,1.0,4,947,497,52.5,18.61,0.0196,1.04,7,0.0157
TRX,BTC_FOLLOW,1.2,1.2,1,1771,831,46.9,-113.62,-0.0642,0.796,10,-0.0778
